Date,Close,Volume,Day of week,Month,Price-Delta%-1,Price-Delta%-3,Price-Delta%-7,Price-Delta%-30,Volume-Delta-1,Volume-Delta-3,Volume-Delta-7,RSI-14,RSI-Delta-1,RSI-Delta-3,RSI-Delta-7,SMA-15,SMA-50,SMA-Diff,SMA-Diff-Delta-1,SMA-Diff-Delta-3,SMA-Diff-Delta-7,SMA-10,EMA-10,EMA-Diff,EMA-Diff-Delta-1,EMA-Diff-Delta-3,EMA-Diff-Delta-7,MACD,MACD-signal,MACD-Diff,MACD-Diff-Delta-1,MACD-Diff-Delta-3,MACD-Diff-Delta-7,Stochastic-K,Stochastic-D,Stochastic-Diff,Stochastic-K-Delta-1,Stochastic-K-Delta-3,Stochastic-K-Delta-7,Stochastic-D-Delta-1,Stochastic-D-Delta-3,Stochastic-D-Delta-7,Stochastic-Diff-Delta-1,Stochastic-Diff-Delta-3,Stochastic-Diff-Delta-7,Aroon-Positive,Aroon-Negative,ADX,ADX-Delta-1,ADX-Delta-3,ADX-Delta-7,CCI-20,CCI-20-Delta-1,CCI-20-Delta-3,CCI-20-Delta-7,MOM,MOM-Delta-1,MOM-Delta-3,MOM-Delta-7
2016-03-18,335.5,20400,FRIDAY,MARCH,0.149253731343,-1.03244837758,1.97568389058,5.66929133858,90.6542056075,71.4285714286,-49.504950495,52.1557265601,0.410891444568,-2.91420965469,3.3248977965,335.466666667,329.98,5.48666666667,0.816666666667,2.15333333333,6.39,335.5,335.045572059,0.454427940566,0.218090206277,0.0250788329772,0.588330614661,5.42866218655,10.667538756,-5.23887656948,-1.45002389855,-4.79600950678,-9.81988373861,38.4615384615,41.3919413919,-2.9304029304,-2.60989010989,-16.8956043956,8.73180873181,-5.63186813187,-21.3011088011,-3.75509243434,3.02197802198,4.4055044055,12.4869011661,0.0,71.4285714286,12.8789064599,-0.454974002203,-0.724854138407,-0.439238550017,-3.003003003,-20.3142368888,-112.699686957,-19.0988293178,-3.0,-5.5,-4.0,-1.5
2016-03-21,345.5,19000,MONDAY,MARCH,2.98062593145,2.82738095238,2.52225519288,14.4039735099,-6.86274509804,-47.6584022039,-53.431372549,59.5704777607,7.4147512006,6.98697093607,4.99281226411,336.266666667,329.88,6.38666666667,0.9,2.14666666667,6.26333333333,336.2,335.043311475,1.15668852464,0.70226058407,0.719157136742,1.04539173333,4.49095801357,10.0619104108,-5.5709523972,-0.332075827727,-3.41055769377,-8.35118588995,76.9230769231,52.152014652,24.7710622711,38.4615384615,32.2802197802,3.9501039501,10.7600732601,-3.80036630037,11.6114741115,27.7014652015,36.0805860806,-7.66137016137,42.8571428571,64.2857142857,13.3718943233,0.492987863344,-0.369766704286,0.604148183077,139.796860572,142.799863575,82.3814078082,72.9812735782,7.0,10.0,5.5,5.0
2016-03-22,347.5,10500,TUESDAY,MARCH,0.578871201158,3.73134328358,3.57675111773,17.0033670034,-44.7368421053,-1.8691588785,-54.1484716157,60.8764081199,1.30593035925,9.13157300442,7.50901309113,336.9,329.61,7.29,0.903333333333,2.62,6.02,338.25,337.170819906,1.07918009387,-0.0775084307695,0.842842359578,1.2696035353,3.60685522631,9.31645354437,-5.70959831806,-0.138645920857,-1.92074564713,-7.5320591119,84.6153846154,66.6666666667,17.9487179487,7.69230769231,43.543956044,19.7505197505,14.5146520147,19.6428571429,10.8108108108,-6.82234432234,23.9010989011,8.93970893971,35.7142857143,57.1428571429,14.0477273332,0.675833009914,0.713846871055,1.72784986366,182.752902156,42.9560415834,165.44166827,102.240184351,20.5,13.5,18.0,13.5
2016-03-23,353.0,16600,WEDNESDAY,MARCH,1.58273381295,5.21609538003,3.06569343066,14.983713355,58.0952380952,-18.6274509804,-15.306122449,64.2922752159,3.41586709603,12.1365486559,6.24902761041,338.133333333,329.29,8.84333333333,1.55333333333,3.35666666667,6.40666666667,340.65,339.515163294,1.13483670579,0.0556566119194,0.68040876522,1.07244928528,2.55566100634,8.42270165689,-5.86704065055,-0.157442332489,-0.628164081073,-6.52776529201,100.0,87.1794871795,12.8205128205,15.3846153846,61.5384615385,32.1428571429,20.5128205128,45.7875457875,18.6144936145,-5.12820512821,15.7509157509,13.5283635284,28.5714285714,100.0,15.2335775686,1.18585023547,2.35467110873,2.2073997077,218.072642062,35.3197399062,221.075645065,29.2686759394,24.0,3.5,27.0,15.0
2016-03-24,352.0,12600,THURSDAY,MARCH,-0.28328611898,1.88133140376,3.83480825959,17.3333333333,-24.0963855422,-33.6842105263,5.88235294118,63.2116346652,-1.08064055074,3.64115690454,8.14169845046,339.433333333,329.1,10.3333333333,1.49,3.94666666667,7.0,342.15,340.675815593,1.47418440656,0.339347700771,0.317495881921,1.04483529897,3.86765560946,7.44964567039,-3.58199006094,2.28505058961,1.98896233627,-3.13912299824,89.8305084746,91.4819643633,-1.65145588874,-10.1694915254,12.9074315515,34.4733656174,4.30247718383,39.3299497113,28.7889141703,-14.4719687093,-26.4225181598,5.68445144716,21.4285714286,100.0,16.5237144293,1.29013686067,3.15182010606,2.91995383099,211.204277555,-6.86836450711,71.4074169825,101.507593601,15.0,-9.0,8.0,14.0
2016-03-29,359.0,22300,TUESDAY,MARCH,1.98863636364,3.30935251799,6.84523809524,17.1288743883,76.9841269841,112.380952381,-38.5674931129,67.3488123323,4.13717766713,6.47240421242,14.7653055077,340.8,329.34,11.46,1.12666666667,4.17,7.22,344.5,342.639353109,1.86064689122,0.386462484663,0.781466797354,1.42311550333,5.40107812478,6.54107813352,-1.14000000873,2.4419900522,4.56959830933,1.0203946947,98.5294117647,96.1199734131,2.40943835161,8.69890329013,13.9140271493,53.8865546218,4.63800904977,29.4533067464,40.1675924607,4.06089424036,-15.5392795971,13.7189621611,14.2857142857,100.0,18.1248917961,1.60117736674,4.07716446288,4.38323076851,214.809198888,3.60492133306,32.0562967322,157.393746124,23.5,8.5,3.0,22.0
2016-03-30,364.5,21400,WEDNESDAY,MARCH,1.53203342618,3.25779036827,8.80597014925,13.90625,-4.03587443946,28.9156626506,100.0,70.1858520516,2.83703971931,5.89357683569,18.4410169361,342.533333333,329.97,12.5633333333,1.10333333333,3.72,7.89333333333,346.7,343.924502978,2.77549702195,0.91485013073,1.64066031616,2.53915928766,6.0276553823,5.67578178546,0.351873596843,1.49187360557,6.21891424739,4.14072626777,96.2962962963,94.8854055119,1.41089078444,-2.23311546841,-3.7037037037,55.2248677249,-1.23456790123,7.70591833237,47.861595988,-0.998547567175,-11.4096220361,7.36327173682,7.14285714286,100.0,20.1190316259,1.99413982988,4.88545405729,6.78515116382,224.637681159,9.82848227137,6.56503909732,207.326447274,22.0,-1.5,-2.0,19.5
2016-03-31,362.0,39700,THURSDAY,MARCH,-0.685871056241,2.84090909091,7.89865871833,14.7385103011,85.5140186916,215.079365079,94.6078431373,67.322411952,-2.86344009958,4.11077728685,15.166685392,344.866666667,330.52,14.3466666667,1.78333333333,4.01333333333,8.86,349.0,345.829670714,3.17032928618,0.394832264226,1.69614487962,2.71590134561,7.17675959701,5.10562433608,2.07113526093,1.71926166408,5.65312532186,7.3100118304,89.4736842105,94.7664640905,-5.29277987998,-6.82261208577,-0.35682426405,51.012145749,-0.11894142135,3.28449972719,53.3745226986,-6.70367066442,-3.64132399124,-2.36237694958,0.0,92.8571428571,21.8711708521,1.75213922616,5.34745642278,8.99226439218,169.741697417,-54.8959837424,-41.462580138,172.74470042,23.0,1.0,8.0,26.0
2016-04-01,363.0,13400,FRIDAY,APRIL,0.276243093923,1.11420612813,5.06512301013,10.8396946565,-66.2468513854,-39.9103139013,-29.4736842105,67.8867859221,0.564373970058,0.537973589782,8.31630816145,347.133333333,331.18,15.9533333333,1.60666666667,4.49333333333,9.56666666667,351.7,348.541975234,3.15802476576,-0.0123045204139,1.29737787454,2.00133624113,7.47204518265,4.83377380218,2.63827138048,0.567136119549,3.77827138921,8.20922377768,91.4285714286,92.3995173118,-0.970945883227,1.95488721805,-7.10084033613,14.5054945055,-2.36694677871,-3.7204561013,40.2475026598,4.32183399676,-3.38038423484,-25.7420081543,0.0,85.7142857143,23.4981572764,1.62698642429,5.37326548033,10.1262629531,139.275416823,-30.4662805936,-75.5337820647,-0.521443749117,27.0,4.0,3.5,20.0
2016-04-04,361.0,15800,MONDAY,APRIL,-0.550964187328,-0.960219478738,3.88489208633,9.39393939394,17.9104477612,-26.1682242991,50.4761904762,65.4520335104,-2.43475241172,-4.73381854124,4.57562539048,348.733333333,331.82,16.9133333333,0.96,4.35,9.62333333333,354.3,351.632874815,2.6671251853,-0.490899580462,-0.10837183665,1.58794509143,8.20117910605,4.93202584213,3.26915326392,0.630881883446,2.91727966708,8.97875158198,85.7142857143,88.8721804511,-3.15789473684,-5.71428571429,-10.582010582,1.0989010989,-3.52733686067,-6.01322506073,22.2055137845,-2.18694885362,-4.56878552128,-21.1066126856,35.7142857143,78.5714285714,25.0089303847,1.51077310827,4.88989875872,10.9612030515,115.903755869,-23.3716609548,-108.733925291,-66.8491462873,26.0,-1.0,4.0,5.5
2016-04-05,351.0,45100,TUESDAY,APRIL,-2.77008310249,-3.03867403315,-0.56657223796,6.84931506849,185.443037975,13.6020151134,171.686746988,54.8579412689,-10.5940922415,-12.4644706831,-9.43433394702,349.766666667,332.24,17.5266666667,0.613333333333,3.18,8.68333333333,355.85,354.422703645,1.42729635475,-1.23982883055,-1.74303293143,0.292459648965,9.51068008831,5.31205072394,4.19862936437,0.929476100448,2.12749410344,10.0656700149,57.1428571429,78.0952380952,-20.9523809524,-28.5714285714,-32.3308270677,-42.8571428571,-10.7769423559,-16.6712259953,-9.08424908425,-17.7944862155,-15.6596010724,-33.7728937729,28.5714285714,71.4285714286,24.1885700869,-0.820360297744,2.31739923482,8.95499251827,49.9942269946,-65.909528874,-119.747470422,-168.078415068,15.5,-10.5,-7.5,-8.5
2016-04-06,328.0,97100,WEDNESDAY,APRIL,-6.55270655271,-9.64187327824,-6.81818181818,-1.35338345865,115.299334812,624.626865672,670.634920635,39.1586296327,-15.6993116362,-28.7281562894,-24.0530050325,348.8,332.27,16.53,-0.996666666667,0.576666666667,6.19666666667,354.1,354.462040042,-0.362040041946,-1.7893363967,-3.52006480771,-1.8362244485,10.1137510194,5.955581787,4.15816923237,-0.0404601319977,1.5198978519,7.74015929331,8.43373493976,50.430292599,-41.9965576592,-48.7091222031,-82.9948364888,-81.3967735348,-27.6649454963,-41.9692247128,-41.0516717644,-21.0441767068,-41.025611776,-40.3451017705,100.0,64.2857142857,24.0627879657,-0.125782121193,0.564630689332,7.53907353641,-92.3593618808,-142.353588875,-231.634778704,-303.563639436,-17.5,-33.0,-44.5,-32.5
2016-04-07,318.5,28800,THURSDAY,APRIL,-2.89634146341,-11.7728531856,-11.2813370474,-4.06626506024,-70.3398558187,82.2784810127,29.1479820628,34.736715458,-4.42191417467,-30.7153180524,-32.6120968743,347.433333333,332.18,15.2533333333,-1.27666666667,-1.66,3.79333333333,351.2,353.607738712,-2.40773871198,-2.04569867003,-5.07486389728,-4.2683856032,10.7984082557,6.93586955506,3.86253870062,-0.295630531752,0.593385436699,5.00253870935,1.04166666667,22.2060862498,-21.1644195831,-7.39206827309,-84.6726190476,-97.487745098,-28.2242063492,-66.6660942014,-73.9138871633,20.8321380761,-18.0065248463,-23.5738579347,100.0,57.1428571429,24.4330888679,0.37030090216,-0.575841516777,6.30819707182,-144.07577837,-51.716416489,-259.979534238,-358.884977258,-29.0,-11.5,-55.0,-52.5
2016-04-08,312.5,68800,FRIDAY,APRIL,-1.88383045526,-10.9686609687,-14.2661179698,-5.4462934947,138.888888889,52.5498891353,221.495327103,32.2590284905,-2.47768696751,-22.5989127784,-37.9268235611,345.866666667,331.93,13.9366666667,-1.31666666667,-3.59,1.37333333333,347.15,351.343463441,-4.19346344132,-1.78572472934,-5.62075979607,-6.96896046327,10.2421941509,7.75241262452,2.48978152637,-1.37275717425,-1.708847838,2.13790792952,5.30973451327,4.92837870657,0.381355806708,4.26806784661,-51.8331226296,-90.986561783,-17.2777075432,-73.1668593887,-89.9570268053,21.5457753898,21.3337367591,-1.02953497773,100.0,50.0,25.3336830321,0.90059416427,1.14511294524,5.21465140621,-181.726907631,-37.6511292607,-231.721134625,-406.36458879,-40.5,-11.5,-56.0,-62.5
2016-04-11,311.0,22900,MONDAY,APRIL,-0.48,-5.18292682927,-14.0883977901,-7.16417910448,-66.7151162791,-76.4160659114,-42.3173803526,31.6512116656,-0.607816824923,-7.50741796709,-35.6712002865,344.266666667,331.78,12.4866666667,-1.45,-4.04333333333,-1.86,343.05,348.901775963,-5.85177596318,-1.65831252186,-5.48973592123,-9.02210524936,9.06193923618,8.29980993622,0.762129299964,-1.7276522264,-3.39603993241,-1.30900596096,8.33333333333,4.89491150442,3.43842182891,3.02359882006,-0.100401606426,-81.1403508772,-0.0334672021419,-45.5353810945,-89.8715525861,3.0570660222,45.4349794881,8.73120170889,100.0,42.8571428571,26.3794013981,1.04571836598,2.31661343242,4.50823054604,-168.616780045,13.1101275852,-76.2574181646,-338.358477462,-41.0,-0.5,-23.5,-64.0
2016-04-12,307.0,49300,TUESDAY,APRIL,-1.28617363344,-3.61067503925,-15.4269972452,-6.54490106545,115.283842795,71.1805555556,267.910447761,30.0264884211,-1.62472324445,-4.71022703688,-37.860297501,342.366666667,331.47,10.8966666667,-1.59,-4.35666666667,-5.05666666667,337.85,344.716123554,-6.86612355441,-1.01434759123,-4.45838484243,-10.0241483202,6.73596314806,8.64768045986,-1.9117173118,-2.67384661177,-5.77425601242,-4.54998869228,3.27868852459,5.64058545707,-2.36189693248,-5.05464480874,2.23702185792,-88.149882904,0.745673952641,-16.5655007927,-86.7589318547,-5.80031876138,18.8025226506,-1.39095104925,100.0,35.7142857143,27.4110026959,1.03160129781,2.97791382806,3.91284541956,-159.611831821,9.00494822449,-15.5360534511,-298.887248644,-52.0,-11.0,-23.0,-79.0
2016-04-13,318.0,52600,WEDNESDAY,APRIL,3.58306188925,1.76,-11.9113573407,-4.64767616192,6.69371196755,-23.5465116279,232.911392405,39.2602642892,9.23377586804,7.00123579867,-26.1917692212,340.533333333,331.27,9.26333333333,-1.63333333333,-4.67333333333,-7.65,333.2,339.7094156,-6.50941559983,0.356707954583,-2.31595215851,-9.17654078513,4.98049954399,8.70295526617,-3.72245572218,-1.81073841037,-6.21223724854,-6.9916089861,21.3114754098,10.9744990893,10.3369763206,18.0327868852,16.0017408966,-64.4028103044,5.33391363219,6.04612038269,-77.8976813619,12.6988732531,9.95562051388,13.4948710574,92.8571428571,28.5714285714,27.5274605734,0.116457877487,2.19377754128,2.51853018877,-110.662177329,48.949654492,71.0647303017,-226.565933197,-46.5,5.5,-6.0,-72.5
2016-04-14,318.0,25300,THURSDAY,APRIL,0.0,2.25080385852,-9.40170940171,-5.91715976331,-51.9011406844,10.480349345,-43.9024390244,39.2602642892,0.0,7.6090526236,-15.5976769797,338.566666667,331.11,7.45666666667,-1.80666666667,-5.03,-10.07,328.8,334.552300436,-5.75230043601,0.75711516382,0.0994755271742,-7.17959679076,2.0327095036,8.51869344628,-6.48598394268,-2.76352822051,-7.24811324265,-10.6846133071,21.3114754098,15.3005464481,6.01092896175,0.0,12.9781420765,-35.831381733,4.32604735883,10.4056349437,-62.7946916472,-4.32604735883,2.57250713284,26.9633099141,85.7142857143,21.4285714286,27.1753973003,-0.352063273081,0.795995902216,2.98682721344,-83.1146106737,27.5475666552,85.5021693717,-133.108837668,-44.0,2.5,-3.0,-59.5
2016-04-15,313.0,19000,FRIDAY,APRIL,-1.57232704403,1.95439739414,-4.57317073171,-6.42750373692,-24.9011857708,-61.4604462475,-80.4325437693,36.7067500723,-2.55351421682,6.68026165122,-2.45187956032,335.9,330.97,4.93,-2.52666666667,-5.96666666667,-11.6,323.8,328.325577772,-4.52557777153,1.22672266447,2.34054578287,-4.16353772959,-2.86185597135,7.85285823301,-10.7147142044,-4.22873026168,-8.80299689256,-14.8728834367,13.1147540984,18.5792349727,-5.46448087432,-8.19672131148,9.83606557377,4.6810191586,3.27868852459,12.9386495156,-31.8510576263,-11.4754098361,-3.10258394184,36.5320767849,78.5714285714,14.2857142857,27.0920598157,-0.083337484674,-0.318942880267,3.02927184996,-91.3483512896,-8.23374061592,68.2634805313,1.01101059119,-50.0,-6.0,2.0,-32.5
2016-04-18,315.0,18200,MONDAY,APRIL,0.638977635783,-0.943396226415,-1.0989010989,-5.26315789474,-4.21052631579,-65.3992395437,-36.8055555556,38.4317402029,1.72499013059,-0.828524086231,3.69502474494,333.433333333,330.83,2.60333333333,-2.32666666667,-6.66,-12.65,319.2,321.832820636,-2.63282063601,1.89275713552,3.87659496381,-0.225081924033,-7.67661282145,6.53201465103,-14.2086274725,-3.49391326813,-10.4861717503,-18.0711661731,16.393442623,16.9398907104,-0.546448087432,3.27868852459,-4.91803278689,15.3517759563,-1.6393442623,5.96539162113,-5.26619553938,4.91803278689,-10.883424408,20.6179714957,71.4285714286,7.14285714286,27.3291266597,0.23706684398,-0.198333913775,2.89603779178,-84.2767295597,7.07162172984,26.3854477691,59.79904881,-46.0,4.0,0.5,-17.0
2016-04-19,326.0,111600,TUESDAY,APRIL,3.49206349206,2.51572327044,4.32,-3.69276218612,513.186813187,341.106719368,62.2093023256,46.9891335342,8.55739333129,7.72886924505,14.7301050437,331.233333333,331.0,0.233333333333,-2.37,-7.22333333333,-13.7033333333,316.7,316.963333127,-0.263333127398,2.36948750861,5.48896730861,3.93013031392,-12.2984132509,4.62057645344,-16.9189897043,-2.71036223181,-10.4330057616,-19.4087712307,35.0,21.5027322404,13.4972677596,18.606557377,13.6885245902,29.6902654867,4.56284153005,6.20218579235,16.5743535339,14.043715847,7.48633879781,13.1159119529,64.2857142857,0.0,26.0473794388,-1.28174722086,-1.12801786156,0.713696406644,-50.5624629959,33.7142665639,32.5521476778,131.164444635,-25.0,21.0,19.0,15.5
2016-04-20,324.0,46400,WEDNESDAY,APRIL,-0.613496932515,3.51437699681,4.18006430868,-4.28360413589,-58.4229390681,144.210526316,102.620087336,45.7442098204,-1.24492371384,9.03745974803,14.0929981548,328.533333333,331.44,-2.90666666667,-3.14,-7.83666666667,-15.3933333333,316.3,315.435628274,0.864371725794,1.12770485319,5.38994949733,6.71614768897,-17.228277745,2.00410343674,-19.2323811817,-2.31339147739,-8.51766697733,-19.9945104817,32.4786324786,27.9573583672,4.52127411144,-2.52136752137,19.3638783803,24.1452991453,6.45462612676,9.37812339452,23.0624468628,-8.97599364812,9.98575498575,1.08285228253,57.1428571429,0.0,24.6374393259,-1.40994011287,-2.45462048975,-1.74196207221,-37.0614516956,13.5010113003,54.286899594,131.55532835,-4.0,21.0,46.0,37.0
2016-04-21,320.0,42800,THURSDAY,APRIL,-1.23456790123,1.5873015873,4.2345276873,-2.14067278287,-7.75862068966,135.164835165,-13.1845841785,43.2747898855,-2.46941993486,4.84304968259,13.2483014644,325.733333333,331.9,-6.16666666667,-3.26,-8.77,-17.0633333333,316.45,315.162013428,1.28798657217,0.423614846378,3.92080720818,8.15411012658,-20.8618093274,-1.08365974635,-19.778149581,-0.545768399314,-5.56952210852,-17.8664322692,25.641025641,31.0398860399,-5.39886039886,-6.83760683761,9.24758301807,22.3623371164,3.08252767269,14.0999953295,25.3993005828,-9.9201345103,-4.85241231143,-3.03696346638,50.0,7.14285714286,23.6650765619,-0.972362764055,-3.66405009778,-3.74592613407,-45.769479185,-8.70802748942,38.5072503747,113.842352636,1.5,5.5,47.5,53.5
2016-04-22,318.0,33600,FRIDAY,APRIL,-0.625,-2.45398773006,0.0,-3.34346504559,-21.4953271028,-69.8924731183,-36.1216730038,42.0524149163,-1.22237496921,-4.93671861791,2.79215062714,322.733333333,332.12,-9.38666666667,-3.22,-9.62,-18.65,317.0,315.792044072,1.20795592773,-0.0800306444416,1.47128905513,7.71737152756,-21.8528651943,-4.41329463993,-17.4395705544,2.33857902663,-0.520580850073,-13.7171148322,23.8532110092,27.3242897096,-3.47107870044,-1.78781463185,-11.1467889908,2.54173559934,-3.71559633028,5.82155746917,16.3497906204,1.92778169842,-16.96834646,-13.808055021,42.8571428571,0.0,22.762168281,-0.902908280909,-3.28521115783,-4.76529229247,-49.2432798735,-3.47380068849,1.31918312235,61.4188974553,5.5,4.0,30.5,52.0
2016-04-25,316.0,21900,MONDAY,APRIL,-0.62893081761,-2.46913580247,-0.62893081761,-6.23145400593,-34.8214285714,-52.8017241379,-13.4387351779,40.8109599394,-1.24145497687,-4.93324988094,1.55069565027,319.733333333,332.44,-12.7066666667,-3.32,-9.8,-20.1633333333,317.5,316.643558179,0.856441820601,-0.35151410713,-0.0079299051929,6.60874225661,-21.8449174587,-7.72717767385,-14.1177397848,3.32183076957,5.11464139689,-7.63175584212,30.1369863014,26.5437409839,3.59324531751,6.2837752922,-2.34164617726,8.82551089153,-0.780548725754,-1.41361738334,11.2431945358,7.06432401795,-0.928028793925,-2.41768364424,35.7142857143,0.0,21.5458395493,-1.21632873163,-3.09159977659,-5.62955775102,-46.6029875335,2.64029234004,-9.54153583787,36.5116231402,5.0,-0.5,9.0,49.0
2016-04-26,317.0,37600,TUESDAY,APRIL,0.316455696203,-0.9375,1.27795527157,-5.51415797317,71.6894977169,-12.1495327103,97.8947368421,41.7371213027,0.926161363305,-1.53766858278,5.0303712304,317.466666667,332.65,-15.1833333333,-2.47666666667,-9.01666666667,-20.1133333333,318.5,318.353575257,0.146424743227,-0.710017077374,-1.14156182894,4.67200251476,-21.0339803009,-11.0842942142,-9.94968608667,4.16805369813,9.82846349433,0.765028117693,46.1538461538,33.3813478215,12.7724983324,16.0168598525,20.5128205128,33.0390920555,6.83760683761,2.34146178158,14.8021128488,9.17925301487,18.1713587312,18.2369792067,28.5714285714,0.0,20.6925432762,-0.853296273098,-2.97253328564,-6.39951653944,-52.4866632249,-5.88367569146,-6.7171840399,38.8616880647,10.0,5.0,8.5,60.0
2016-04-27,316.5,35900,WEDNESDAY,APRIL,-0.157728706625,-0.471698113208,0.47619047619,-7.59124087591,-4.52127659574,6.84523809524,97.2527472527,41.3883998328,-0.348721469932,-0.664015083499,2.95665962987,316.7,332.58,-15.88,-0.696666666667,-6.49333333333,-18.4833333333,318.35,318.308619827,0.0413801734368,-0.10504456979,-1.16657575429,2.67420080945,-19.9287668028,-14.2364913216,-5.69227548123,4.25741060544,11.7472950731,8.51635199126,44.2307692308,40.1738672287,4.05690200211,-1.92307692308,20.3775582216,27.8373266078,6.7925194072,12.8495775191,23.2339765183,-8.71559633028,7.52798070254,4.60335008954,21.4285714286,64.2857142857,19.7642905721,-0.928252704138,-2.99787770887,-7.56483608756,-47.4984930681,4.9881701568,1.74478680539,36.7782364916,-1.5,-11.5,-7.0,44.5
2016-04-28,316.5,20400,THURSDAY,APRIL,0.0,0.158227848101,-2.91411042945,-6.63716814159,-43.1754874652,-6.84931506849,-81.7204301075,41.3883998328,0.0,0.577439893373,-5.60073370141,316.566666667,332.6,-16.0333333333,-0.153333333333,-3.32666666667,-16.2666666667,318.2,318.258381276,-0.0583812760603,-0.0997614494971,-0.914823096661,0.204951851338,-17.5334295294,-16.6900899246,-0.843339604793,4.84893587644,13.27440018,16.0756500995,44.2307692308,44.8717948718,-0.641025641026,0.0,14.0937829294,9.23076923077,4.69792764313,18.3280538879,23.3690626314,-4.69792764313,-4.23427095854,-14.1382934006,14.2857142857,57.1428571429,19.2524897315,-0.511800840628,-2.29334981786,-6.79488970732,-54.1929109547,-6.69441788656,-7.58992342121,-3.63044795882,-1.5,0.0,-6.5,23.5
2016-04-29,315.5,15800,FRIDAY,APRIL,-0.315955766193,-0.473186119874,-2.62345679012,-6.10119047619,-22.5490196078,-57.9787234043,-65.9482758621,40.6015387776,-0.78686105521,-1.13558252514,-5.14267104278,316.766666667,332.36,-15.5933333333,0.44,-0.41,-12.6866666667,318.45,319.020520122,-0.570520121906,-0.512138845845,-0.716944865133,-1.4348918477,-16.4407184914,-18.451184625,2.01046613355,2.85380573834,11.9601522202,21.2428473152,40.3846153846,42.9487179487,-2.5641025641,-3.84615384615,-5.76923076923,7.90598290598,-1.92307692308,9.56737012725,14.9913595815,-1.92307692308,-15.3366008965,-7.08537667554,7.14285714286,50.0,18.5536417156,-0.6988480159,-2.13890156067,-6.08379761036,-47.1506328284,7.04227812629,5.33603039654,-10.0891811328,2.5,4.0,-7.5,6.5
2016-05-02,307.0,378900,MONDAY,MAY,-2.6941362916,-3.00157977883,-4.0625,-8.35820895522,2298.10126582,955.431754875,785.280373832,34.5830634375,-6.01847534009,-6.8053363953,-8.69172644801,316.5,331.9,-15.4,0.193333333333,0.48,-9.23333333333,317.65,319.031635822,-1.38163582187,-0.811115699966,-1.42301599531,-2.66962239404,-15.181304751,-19.4549418701,4.2736371191,2.26317098554,9.96591260033,24.0517867001,4.0,29.5384615385,-25.5384615385,-36.3846153846,-40.2307692308,-21.641025641,-13.4102564103,-10.6354056902,-1.50142450142,-22.9743589744,-29.5953635406,-20.1396011396,0.0,42.8571428571,18.6473408505,0.0936991349607,-1.11694972157,-5.01773571134,-101.257598961,-54.1069661321,-53.7591058924,-55.4881197755,-8.0,-10.5,-6.5,-9.5
2016-05-03,302.0,26800,TUESDAY,MAY,-1.62866449511,-4.58135860979,-5.03144654088,-9.98509687034,-92.9268936395,31.3725490196,-20.2380952381,31.6143766657,-2.96868677182,-9.77402316711,-10.4380382506,316.166666667,331.37,-15.2033333333,0.196666666667,0.83,-5.81666666667,315.25,316.828603911,-1.57860391115,-0.196968089278,-1.52022263509,-2.78655983888,-13.3745007214,-19.5047500234,6.13024930207,1.85661218298,6.97358890686,23.5698198564,6.45161290323,16.9454094293,-10.4937965261,2.45161290323,-37.7791563275,-17.4015981059,-12.5930521092,-27.9263854425,-10.3788802803,15.0446650124,-9.85277088503,-7.02271782562,100.0,35.7142857143,19.3208457426,0.673504892076,0.0683560111367,-3.44132253836,-188.244047619,-86.9864486585,-134.051136664,-139.000767746,-24.0,-16.0,-22.5,-29.5
2016-05-04,303.5,11600,WEDNESDAY,MAY,0.496688741722,-3.80348652932,-3.95569620253,-12.1562952243,-56.7164179104,-26.582278481,-47.0319634703,33.4597791133,1.8454024476,-7.14175966431,-7.35118082614,315.2,330.79,-15.59,-0.386666666667,0.00333333333339,-2.88333333333,313.2,314.803562165,-1.60356216463,-0.0249582534753,-1.03304204272,-2.46000398523,-11.3050960317,-18.7123630677,7.40726703609,1.27701773402,5.39680090254,21.5250068209,11.2903225806,7.24731182796,4.04301075269,4.83870967742,-29.094292804,-18.8466637207,-9.69809760132,-35.7014061208,-19.2964291559,14.5368072787,6.60711331679,0.449765435175,92.8571428571,28.5714285714,19.9462431424,0.625397399785,1.39260142682,-1.59959640694,-174.808906613,13.4351410056,-127.658273785,-128.20591908,-20.5,3.5,-23.0,-25.5
2016-05-06,302.0,53500,FRIDAY,MAY,-0.494233937397,-1.62866449511,-4.73186119874,-13.0935251799,361.206896552,-85.8801794669,42.2872340426,32.5148637625,-0.944915350771,-2.06819967499,-9.22225754022,314.133333333,330.19,-16.0566666667,-0.466666666667,-0.656666666667,-0.873333333333,311.4,313.154794448,-1.75479444805,-0.151232283421,-0.373158626174,-1.90121919127,-10.4364562955,-17.5634799108,7.12702361528,-0.280243420811,2.85338649618,17.0767097019,6.45161290323,8.06451612903,-1.61290322581,-4.83870967742,2.45161290323,-39.7022332506,0.817204301075,-21.4739454094,-25.3168316924,-5.65591397849,23.9255583127,-14.3854015582,100.0,21.4285714286,20.7227164086,0.776473266222,2.07537555808,0.0301731323779,-173.406862745,1.40204386839,-72.1492637846,-120.92019952,-18.0,2.5,-10.0,-28.0
